stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
511,511,511-Cra. Esporles  76,CR ESPORLES 76,39.621010,2.626459,,http://www.emtpalma.es/p/511,0, ,,0
512,512,512-Cra. Esporles s/n,CR ESPORLES,39.622845,2.625493,,http://www.emtpalma.es/p/512,0, ,,0
513,513,513-Cra.Esporles s/n,CR ESPORLES,39.624372,2.624110,,http://www.emtpalma.es/p/513,0, ,,0
514,514,514-Establiments,CR ESPORLES 140,39.626994,2.621300,,http://www.emtpalma.es/p/514,0, ,,0
515,515,515-Cra. Esporles  178,CR ESPORLES 178,39.630212,2.618940,,http://www.emtpalma.es/p/515,0, ,,0
516,516,516-Cra. Esporles  186,CR ESPORLES 186,39.631928,2.617579,,http://www.emtpalma.es/p/516,0, ,,0
517,517,517-Cra. Esporles  206,CR ESPORLES 206,39.635555,2.616137,,http://www.emtpalma.es/p/517,0, ,,0
518,518,518-Es Muntant,CR ESPORLES 233,39.636978,2.616083,,http://www.emtpalma.es/p/518,0, ,,0
519,519,519-Cra. Esporles  221,CR ESPORLES 221,39.635104,2.616186,,http://www.emtpalma.es/p/519,0, ,,0
520,520,520-Cra. Esporles  203,CR ESPORLES 203,39.631658,2.617662,,http://www.emtpalma.es/p/520,0, ,,0
521,521,521-Cra. Esporles s/n,CR ESPORLES,39.629241,2.619668,,http://www.emtpalma.es/p/521,0, ,,0
522,522,522-Establiments,CR ESPORLES 161,39.626930,2.621218,,http://www.emtpalma.es/p/522,0, ,,0
523,523,523-Cra. Esporles s/n,CR ESPORLES,39.624138,2.624205,,http://www.emtpalma.es/p/523,0, ,,0
524,524,524-Cra. Esporles  105,CR ESPORLES 105,39.622835,2.625389,,http://www.emtpalma.es/p/524,0, ,,0
525,525,525-Cra. Esporles  65,CR ESPORLES 65,39.620883,2.626424,,http://www.emtpalma.es/p/525,0, ,,0
526,526,526-Cra. Esporles  43,CR ESPORLES 43,39.619435,2.627050,,http://www.emtpalma.es/p/526,0, ,,0
527,527,527-Cra. Esporles  25,CR ESPORLES 25,39.617753,2.628142,,http://www.emtpalma.es/p/527,0, ,,0
528,528,528-Joan Mascaró i Fornés  139,CL JOAN MASCARÓ I FORNÉS 139,39.614544,2.630408,,http://www.emtpalma.es/p/528,0, ,,0
529,529,529-Joan Mascaró i Fornés  115,CL JOAN MASCARÓ I FORNÉS 115,39.612870,2.631162,,http://www.emtpalma.es/p/529,0, ,,0
530,530,530-Joan Mascaró i Fornés  95,CL JOAN MASCARÓ I FORNÉS 95,39.610035,2.631993,,http://www.emtpalma.es/p/530,0, ,,0
531,531,531-Joan Mascaró i Fornés  73,CL JOAN MASCARÓ I FORNÉS 73,39.607759,2.633251,,http://www.emtpalma.es/p/531,0, ,,0
532,532,532-Joan Mascaró i Fornés  57,CL JOAN MASCARÓ I FORNÉS 57,39.605861,2.634298,,http://www.emtpalma.es/p/532,0, ,,0
533,533,533-Joan Mascaró i Fornés  43,CL JOAN MASCARÓ I FORNÉS 43,39.603360,2.635674,,http://www.emtpalma.es/p/533,0, ,,0
534,534,534-Joan Mascaró i Fornés  27,CL JOAN MASCARÓ I FORNÉS 17,39.598515,2.639193,,http://www.emtpalma.es/p/534,0, ,,0
535,535,535-Joan Mascaró i Fornés  16 (Centre hospitalari),CL JOAN MASCARÓ I FORNÉS,39.597401,2.640434,,http://www.emtpalma.es/p/535,0, ,,0
536,536,536-Capità Vila  34,CL CAPITÀ VILA 34,39.572246,2.665176,,http://www.emtpalma.es/p/536,0, ,,0
537,537,537-Centre comercial,CL GENERAL RIERA 127,39.593752,2.643318,,http://www.emtpalma.es/p/537,0, ,,0
538,538,538-General Riera  113,CL GENERAL RIERA 113,39.592061,2.644223,,http://www.emtpalma.es/p/538,0, ,,0
539,539,539-General Riera  105,CL GENERAL RIERA 105,39.590199,2.645420,,http://www.emtpalma.es/p/539,0, ,,0
540,540,540-General Riera  77,CL GENERAL RIERA 77,39.588038,2.645653,,http://www.emtpalma.es/p/540,0, ,,0
541,541,541-General Riera  63,CL GENERAL RIERA 63,39.585759,2.646002,,http://www.emtpalma.es/p/541,0, ,,1
542,542,542-General Riera  35,CL GENERAL RIERA 35,39.582985,2.646528,,http://www.emtpalma.es/p/542,0, ,,0
543,543,543-General Riera  9,CL GENERAL RIERA 9,39.579269,2.648154,,http://www.emtpalma.es/p/543,0, ,,0
544,544,544-Pisa  24 (Son Xigala),CL PISA 24,39.594852,2.612507,,http://www.emtpalma.es/p/544,0, ,,0
545,545,545-Son Xigala (Ambulatori),CL ANCONA,39.593018,2.616547,,http://www.emtpalma.es/p/545,0, ,,0
546,546,546-Aeroport - Sortides,ED AEROPORT SORTIDES,39.547898,2.730214,,http://www.emtpalma.es/p/546,0, ,,0
547,547,547-Aeroport - Arribades,ED AEROPORT ARRIBADES,39.547148,2.729263,,http://www.emtpalma.es/p/547,0, ,,0
548,548,548-Centre comercial-Mercapalma,CL CARDENAL ROSSELL,39.555373,2.706510,,http://www.emtpalma.es/p/548,0, ,,0
549,549,549-Mussol  7 (Son Xigala),CL MUSSOL,39.592907,2.610165,,http://www.emtpalma.es/p/549,0, ,,0
551,551,551-Sant Vicenç de Paül  20,CL SANT VICENÇ DE PAÜL 20,39.592871,2.646746,,http://www.emtpalma.es/p/551,0, ,,0
554,554,554-Manuel Azaña,CL MANUEL AZAÑA,39.565320,2.663056,,http://www.emtpalma.es/p/554,0, ,,0
555,555,555-Manuel Azaña,CL MANUEL AZAÑA,39.568811,2.664553,,http://www.emtpalma.es/p/555,0, ,,0
556,556,556-Cra. Valldemossa  66,CR VALLDEMOSSA 66,39.593919,2.647684,,http://www.emtpalma.es/p/556,0, ,,0
557,557,557-Cra. Valldemossa,CR VALLDEMOSSA,39.593612,2.647534,,http://www.emtpalma.es/p/557,0, ,,0
558,558,558-Sant Vicenç de Paül  9,CL SANT VICENÇ DE PAÜL 9,39.592859,2.645861,,http://www.emtpalma.es/p/558,0, ,,0
559,559,559-Eusebi Estada  1 (Estació tren de Sóller),CL EUSEBI ESTADA 1,39.576854,2.654198,,http://www.emtpalma.es/p/559,0, ,,0
560,560,560-Miguel Fleta  2,CL MIGUEL FLETA 2,39.583607,2.664866,,http://www.emtpalma.es/p/560,0, ,,1
561,561,561-Tomás Luis de Victoria  11,CL TOMÀS LUÍS DE VICTORIA 11,39.585303,2.665393,,http://www.emtpalma.es/p/561,0, ,,1
562,562,562-Cra. Manacor,CR MANACOR,39.571335,2.738297,,http://www.emtpalma.es/p/562,0, ,,0
563,563,563-Cra. Manacor,CR MANACOR,39.571271,2.738285,,http://www.emtpalma.es/p/563,0, ,,0
566,566,566-Aeroport (Benzinera),LU GASOLINERA AEROPORT,39.546811,2.724097,,http://www.emtpalma.es/p/566,0, ,,0
567,567,567-Rotonda de Can Moreno,CR VALLDEMOSSA (rotonda),39.616846,2.646205,,http://www.emtpalma.es/p/567,0, ,,0
568,568,568-Argentina  61,AV ARGENTINA 61,39.573704,2.640556,,http://www.emtpalma.es/p/568,0, ,,0
569,569,569-Argentina  25,AV ARGENTINA 25,39.570917,2.639604,,http://www.emtpalma.es/p/569,0, ,,0
571,571,571-Edifici Beatriu de Pinós,CL CAMINAL MALLORCA,39.637675,2.645306,,http://www.emtpalma.es/p/571,0, ,,0
572,572,572-Parc Bit,PQ PARC BIT,39.637413,2.633607,,http://www.emtpalma.es/p/572,0, ,,0
583,583,583-Tomás Luis de Victoria  6,CL TOMÀS LUÍS DE VICTORIA 6,39.585194,2.665056,,http://www.emtpalma.es/p/583,0, ,,1
585,585,585-Manuel Azaña  16,CL MANUEL AZAÑA 16,39.568910,2.664436,,http://www.emtpalma.es/p/585,0, ,,0
586,586,586-Pi i Margall  12,CL PI I MARGALL 12,39.572267,2.666271,,http://www.emtpalma.es/p/586,0, ,,0
598,598,598-Plaça d'Espanya,PZ ESPANYA (MONUMENT),39.575745,2.653679,,http://www.emtpalma.es/p/598,0, ,,0
604,604,604-Cra. Militar  165,CR MILITAR 165,39.513341,2.758023,,http://www.emtpalma.es/p/604,0, ,,0
605,605,605-Ambulatori,CR MILITAR,39.508630,2.754573,,http://www.emtpalma.es/p/605,0, ,,0
607,607,607-Camí dels Reis  613 (Sa Indioteria),CM DELS REIS 613,39.614254,2.675226,,http://www.emtpalma.es/p/607,0, ,,0
608,608,608-Camí 140,CM 140,39.628310,2.668705,,http://www.emtpalma.es/p/608,0, ,,0
609,609,609-Avinguda de Mèxic,AV MÈXIC,39.566009,2.667675,,http://www.emtpalma.es/p/609,0, ,,0
610,610,610-Sant Vicenç de Paül  37,CL SANT VICENÇ DE PAÜL,39.593467,2.650365,,http://www.emtpalma.es/p/610,0, ,,0
611,611,611-Sant Vicenç de Paül  56,CL SANT VICENÇ DE PAÜL 56,39.593908,2.653100,,http://www.emtpalma.es/p/611,0, ,,0
612,612,612-Carles Riba  12,CL CARLES RIBA 12,39.592987,2.655620,,http://www.emtpalma.es/p/612,0, ,,0
613,613,613-Passeig Arbreda (Hospital Clínic Balear),CL PASSEIG ARBREDA,39.490803,2.740250,,http://www.emtpalma.es/p/613,0, ,,0
615,615,615-Sant Vicenç de Paül  71,CL SANT VICENÇ DE PAÜL 71,39.594008,2.653588,,http://www.emtpalma.es/p/615,0, ,,0
616,616,616-Sant Vicenç de Paül  39,CL SANT VICENÇ DE PAÜL 39,39.593621,2.650586,,http://www.emtpalma.es/p/616,0, ,,0
617,617,617-Caracas,CL CARACAS,39.568891,2.667183,,http://www.emtpalma.es/p/617,0, ,,0
618,618,618-Son Riera,BO SON RIERA,39.555974,2.716075,,http://www.emtpalma.es/p/618,0, ,,0
619,619,619-Camí 140,CM 140,39.619724,2.672288,,http://www.emtpalma.es/p/619,0, ,,0
621,621,621-Centre comercial,CL GENERAL RIERA,39.593780,2.643504,,http://www.emtpalma.es/p/621,0, ,,0
623,623,623-Arxiduc Lluís Salvador  28,CL ARXIDUC LLUIS SALVADOR 28,39.579034,2.654036,,http://www.emtpalma.es/p/623,0, ,,0
624,624,624-Miramar (Hotel San Diego),CL MIRAMAR,39.502154,2.751385,,http://www.emtpalma.es/p/624,0, ,,0
625,625,625-Sant Bartomeu (Hotel Reina Isabel),AV EUROPA,39.499069,2.754374,,http://www.emtpalma.es/p/625,0, ,,0
626,626,626-Ondategui,CL ONDATEGUI,39.486296,2.739511,,http://www.emtpalma.es/p/626,0, ,,0
627,627,627-Platja Cala Blava,CL ONDATEGUI 36,39.486120,2.737349,,http://www.emtpalma.es/p/627,0, ,,0
628,628,628-Ondategui  73,CL ONDATEGUI 73,39.484163,2.736705,,http://www.emtpalma.es/p/628,0, ,,0
629,629,629-Ondategui  110,CL ONDATEGUI 110,39.482606,2.737339,,http://www.emtpalma.es/p/629,0, ,,0
630,630,630-Mare de Déu de Begonya  126,CL MARE DE DEU DE BEGONYA 126,39.482114,2.739201,,http://www.emtpalma.es/p/630,0, ,,0
631,631,631-Cap Enderrocat  4,CL CAP ENDERROCAT 4,39.479282,2.737886,,http://www.emtpalma.es/p/631,0, ,,0
632,632,632-Passeig de les Dames  4,PS DE LES DAMES 4,39.477890,2.732066,,http://www.emtpalma.es/p/632,0, ,,0
633,633,633-Passeig de les Dames  20,PS DE LES DAMES 20,39.478595,2.729099,,http://www.emtpalma.es/p/633,0, ,,0
634,634,634-Passeig de les Dames  36,PS DE LES DAMES 36,39.480690,2.730811,,http://www.emtpalma.es/p/634,0, ,,0
635,635,635-Via Augusta  11(Bellavista),CL VIA AUGUSTA 11,39.481235,2.732960,,http://www.emtpalma.es/p/635,0, ,,0
636,636,636-Via Augusta  37,CL VIA AUGUSTA 37,39.478967,2.734178,,http://www.emtpalma.es/p/636,0, ,,0
637,637,637-Cap Enderrocat  4,CL CAP ENDERROCAT 4,39.479237,2.737944,,http://www.emtpalma.es/p/637,0, ,,0
638,638,638-Mare de Déu de Begonya  120,CL MARE DE DEU DE BEGONYA 120,39.482151,2.739445,,http://www.emtpalma.es/p/638,0, ,,0
639,639,639-Ondategui  115,CL ONDATEGUI 115,39.482669,2.737397,,http://www.emtpalma.es/p/639,0, ,,0
640,640,640-Ondategui  69,CL ONDATEGUI 69,39.484245,2.736809,,http://www.emtpalma.es/p/640,0, ,,0
641,641,641-Ondategui  52,CL ONDATEGUI 52,39.486013,2.737803,,http://www.emtpalma.es/p/641,0, ,,0
642,642,642-Ondategui  37,CL ONDATEGUI 37,39.486098,2.739709,,http://www.emtpalma.es/p/642,0, ,,0
643,643,643-Camí 140  33,CM 140,39.619607,2.672265,,http://www.emtpalma.es/p/643,0, ,,0
644,644,644-Camí 140,CM 140,39.622730,2.670922,,http://www.emtpalma.es/p/644,0, ,,0
645,645,645-Camí 140,CM 140,39.622730,2.670841,,http://www.emtpalma.es/p/645,0, ,,0
646,646,646-Costa i Llobera  2,CL COSTA I LLOBERA 2,39.499162,2.751396,,http://www.emtpalma.es/p/646,0, ,,0
647,647,647-Costa i Llobera  20,CL COSTA I LLOBERA 20,39.497341,2.750902,,http://www.emtpalma.es/p/647,0, ,,0
648,648,648-Avinguda de Son Verí  3,AV SON VERI 3,39.496694,2.747567,,http://www.emtpalma.es/p/648,0, ,,0
649,649,649-Àlber,CL ALBER,39.495051,2.746026,,http://www.emtpalma.es/p/649,0, ,,0
650,650,650-Cedre,CL CEDRE,39.491081,2.743598,,http://www.emtpalma.es/p/650,0, ,,0
651,651,651-Cedre,CL CEDRE,39.488057,2.741074,,http://www.emtpalma.es/p/651,0, ,,0
652,652,652-Cedre,CL CEDRE,39.488003,2.741121,,http://www.emtpalma.es/p/652,0, ,,0
653,653,653-Cedre,CL CEDRE,39.491072,2.743715,,http://www.emtpalma.es/p/653,0, ,,0
654,654,654-Àlber,CL ALBER,39.495033,2.746096,,http://www.emtpalma.es/p/654,0, ,,0
655,655,655-Avinguda de Son Verí,AV SON VERI 2,39.496586,2.747567,,http://www.emtpalma.es/p/655,0, ,,0
656,656,656-Costa i Llobera,CL COSTA I LLOBERA,39.497251,2.750938,,http://www.emtpalma.es/p/656,0, ,,0
657,657,657-Costa i Llobera,CL COSTA I LLOBERA,39.498937,2.751594,,http://www.emtpalma.es/p/657,0, ,,0
660,660,660-Cra. Militar,CR MILITAR,39.510787,2.756380,,http://www.emtpalma.es/p/660,0, ,,0
661,661,661-Les Palmeres (Hospital Clínic Balear),CL DE LES PALMERES,39.491020,2.740807,,http://www.emtpalma.es/p/661,0, ,,0
662,662,662-Plaça de Cort,CL PALAU REIAL,39.569427,2.650195,,http://www.emtpalma.es/p/662,0, ,,0
663,663,663-Plaça d'en Coll,PZ D'EN COLL,39.570631,2.652052,,http://www.emtpalma.es/p/663,0, ,,0
664,664,664-Plaça de la Quartera,CL LA QUARTERA 6,39.570427,2.653368,,http://www.emtpalma.es/p/664,0, ,,0
665,665,665-Camí 140  50,CM 140 50,39.626276,2.669414,,http://www.emtpalma.es/p/665,0, ,,0
666,666,666-Camí 140,CM 140,39.616368,2.674028,,http://www.emtpalma.es/p/666,0, ,,0
668,668,668-Camí 140,CM 140,39.631117,2.667375,,http://www.emtpalma.es/p/668,0, ,,0
669,669,669-Camí de Son Ametler  10,CL AMETLER 14,39.586745,2.731554,,http://www.emtpalma.es/p/669,0, ,,0
670,670,670-Camí 140,CM 140 33,39.616269,2.673993,,http://www.emtpalma.es/p/670,0, ,,0
671,671,671-Camí 140,CM 140,39.626230,2.669344,,http://www.emtpalma.es/p/671,0, ,,0
673,673,673-Cardenal Rossell  138,CL CARDENAL ROSSELL 138,39.552322,2.700610,,http://www.emtpalma.es/p/673,0, ,,0
674,674,674-Cardenal Rossell  16,CL CARDENAL ROSSELL 16,39.552376,2.700551,,http://www.emtpalma.es/p/674,0, ,,0
691,691,691-Balneari  1,CL CARTAGO 42,39.506083,2.751639,,http://www.emtpalma.es/p/691,0, ,,0
692,692,692-Balneari  2,AV CARTAGO,39.508009,2.750632,,http://www.emtpalma.es/p/692,0, ,,0
693,693,693-Balneari  4,AV CARTAGO,39.511861,2.748408,,http://www.emtpalma.es/p/693,0, ,,0
701,701,701-Camí dels Reis (Polígon de Can Valero),CM DELS REIS,39.595190,2.636322,,http://www.emtpalma.es/p/701,0, ,,0
708,708,708-Camí dels Reis (Polígon de Can Valero),CM DELS REIS,39.595316,2.636287,,http://www.emtpalma.es/p/708,0, ,,0
713,713,713-Illes Balears  115,CL ILLES BALEARS 115,39.571974,2.612495,,http://www.emtpalma.es/p/713,0, ,,0
714,714,714-Saridakis,CL SARIDAKIS,39.554471,2.610951,,http://www.emtpalma.es/p/714,0, ,,0
715,715,715-Saridakis  42,CL SARIDAKIS 42,39.556868,2.608318,,http://www.emtpalma.es/p/715,0, ,,0
716,716,716-Saridakis  47,CL SARIDAKIS 47,39.557020,2.608061,,http://www.emtpalma.es/p/716,0, ,,0
717,717,717-Saridakis (Fundació Miró),CL SARIDAKIS,39.554345,2.610986,,http://www.emtpalma.es/p/717,0, ,,0
718,718,718-Camí dels Reis,CM DELS REIS,39.598718,2.640695,,http://www.emtpalma.es/p/718,0, ,,0
719,719,719-Camí dels Reis,CM DELS REIS 12,39.598637,2.640940,,http://www.emtpalma.es/p/719,0, ,,0
722,722,722-Miquel Fleta  1,CR MIGUEL FLETA 1,39.583643,2.664761,,http://www.emtpalma.es/p/722,0, ,,1
723,723,723-Jacint Verdaguer  7,CR JACINT VERDAGUER 7,39.579626,2.659179,,http://www.emtpalma.es/p/723,0, ,,0
725,725,725-Gremi de Sabaters  20,CL GREMI DE SABATERS 20,39.600215,2.668443,,http://www.emtpalma.es/p/725,0, ,,0
728,728,728-San Francisco de Sales  72,CL FRANCESC DE SALES 72,39.590726,2.655829,,http://www.emtpalma.es/p/728,0, ,,0
729,729,729-San Francisco de Sales  97,CL FRANCESC DE SALES 96,39.592263,2.657359,,http://www.emtpalma.es/p/729,0, ,,0
730,730,730-Salvador Espriu  9,TR SALVADOR ESPRIU 9,39.593989,2.655988,,http://www.emtpalma.es/p/730,0, ,,0
731,731,731-Gremi de Sucrers,CL GREMI SUCRERS,39.607977,2.657538,,http://www.emtpalma.es/p/731,0, ,,0
732,732,732-Setze de Juliol  85,AV 16 DE JULIOL 85,39.607656,2.661523,,http://www.emtpalma.es/p/732,0, ,,0
735,735,735-Camí dels Reis,CM DELS REIS,39.607858,2.656781,,http://www.emtpalma.es/p/735,0, ,,0
736,736,736-Carles Riba  38,CL CARLES RIBA 38,39.591661,2.658026,,http://www.emtpalma.es/p/736,0, ,,0
737,737,737-Joan Bonet  1,CL JOAN BONET 1,39.589344,2.657711,,http://www.emtpalma.es/p/737,0, ,,0
738,738,738-Cra. Valldemossa  34,CR VALLDEMOSSA 34,39.589581,2.649593,,http://www.emtpalma.es/p/738,0, ,,0
739,739,739-Cra. Valldemossa,CR VALLDEMOSSA,39.592613,2.648052,,http://www.emtpalma.es/p/739,0, ,,0
740,740,740-Cra. Valldemossa  55,CR VALLDEMOSSA 55,39.592586,2.647889,,http://www.emtpalma.es/p/740,0, ,,0
741,741,741-Cra. Valldemossa,CR VALLDEMOSSA,39.589895,2.649149,,http://www.emtpalma.es/p/741,0, ,,0
742,742,742-Camí de Passatemps,CM PASSATEMPS,39.628831,2.655804,,http://www.emtpalma.es/p/742,0, ,,0
743,743,743-Camí de la Real (Ca ses Monges),CM LA REAL,39.627800,2.639519,,http://www.emtpalma.es/p/743,0, ,,0
744,744,744-Camí de la Real,CM LA REAL,39.631934,2.641875,,http://www.emtpalma.es/p/744,0, ,,0
745,745,745-Son Espanyol,CM LA REAL,39.631190,2.646260,,http://www.emtpalma.es/p/745,0, ,,0
746,746,746-Son Espases  19,CM SON ESPASES 19,39.610768,2.644745,,http://www.emtpalma.es/p/746,0, ,,0
747,747,747-Camí de la Real,CM LA REAL,39.620670,2.638729,,http://www.emtpalma.es/p/747,0, ,,0
748,748,748-Cra. Valldemossa  (Rotonda Can Moreno),CR VALLDEMOSSA 135,39.616492,2.645554,,http://www.emtpalma.es/p/748,0, ,,0
749,749,749-Camí de la Real (Secar),CM LA REAL,39.608316,2.641496,,http://www.emtpalma.es/p/749,0, ,,0
750,750,750-Monestir de la Real,CM LA REAL,39.602496,2.641491,,http://www.emtpalma.es/p/750,0, ,,0
751,751,751-Can Valero  12,CL CAN VALERO 12,39.596529,2.635069,,http://www.emtpalma.es/p/751,0, ,,0
752,752,752-Can Valero (Aula Balear),CL CAN VALERO,39.598917,2.632331,,http://www.emtpalma.es/p/752,0, ,,0
753,753,753-Carrer Poima  17,CL POIMA 17,39.595617,2.631778,,http://www.emtpalma.es/p/753,0, ,,0
754,754,754-Carrer Poima  7,CL POIMA 7,39.594262,2.633450,,http://www.emtpalma.es/p/754,0, ,,0
755,755,755-Cementeri,CM JESUS,39.586118,2.639525,,http://www.emtpalma.es/p/755,0, ,,0
756,756,756-Camí de Jesús (Psiquiàtric),CM JESUS,39.582632,2.642932,,http://www.emtpalma.es/p/756,0, ,,0
757,757,757-Camí de Jesús,CM JESUS,39.578337,2.646936,,http://www.emtpalma.es/p/757,0, ,,0
758,758,758-Camí de Jesús (Psiquiàtric),CM JESUS,39.582939,2.642989,,http://www.emtpalma.es/p/758,0, ,,0
759,759,759-Cementeri,CM JESUS,39.586460,2.639570,,http://www.emtpalma.es/p/759,0, ,,0
760,760,760-Quatre de novembre  2,CL QUATRE DE NOVEMBRE 2,39.594670,2.631422,,http://www.emtpalma.es/p/760,0, ,,0
761,761,761-Poima  26,CL POIMA 26,39.597074,2.630885,,http://www.emtpalma.es/p/761,0, ,,0
762,762,762-Aula Balear,CL CAN VALERO 19,39.598763,2.632157,,http://www.emtpalma.es/p/762,0, ,,0
763,763,763-Can Valero  5,CL CAN VALERO 5,39.596276,2.635059,,http://www.emtpalma.es/p/763,0, ,,0
764,764,764-Monestir de la Real,CM LA REAL,39.602532,2.641560,,http://www.emtpalma.es/p/764,0, ,,0
765,765,765-Camí de la Real,CM LA REAL,39.608461,2.641611,,http://www.emtpalma.es/p/765,0, ,,0
766,766,766-Camí de la Real  22,CM LA REAL 22,39.610832,2.642042,,http://www.emtpalma.es/p/766,0, ,,0
767,767,767-Son Porro,CM LA REAL,39.614263,2.641453,,http://www.emtpalma.es/p/767,0, ,,0
768,768,768-Camí de la Real  55,CM LA REAL,39.616423,2.640708,,http://www.emtpalma.es/p/768,0, ,,0
769,769,769-Camí de la Real  30,CM LA REAL 30,39.618123,2.639674,,http://www.emtpalma.es/p/769,0, ,,0
770,770,770-Camí de la Real  (Can Rave),CM LA REAL 75,39.624498,2.638161,,http://www.emtpalma.es/p/770,0, ,,0
771,771,771-Balneari  3,AV CARTAGO,39.509854,2.749601,,http://www.emtpalma.es/p/771,0, ,,0
775,775,775-Camí de Passatemps,CM PASSATEMPS,39.634724,2.655868,,http://www.emtpalma.es/p/775,0, ,,0
776,776,776-Camí de Passatemps,CM PASSATEMPS,39.634787,2.655762,,http://www.emtpalma.es/p/776,0, ,,0
780,780,780-Mussol  21,CL MUSSOL 210,39.592483,2.607419,,http://www.emtpalma.es/p/780,0, ,,0
781,781,781-Mussol,CL MUSSOL,39.592430,2.607687,,http://www.emtpalma.es/p/781,0, ,,0
784,784,784-Joan Miró  299,CM JOAN MIRÓ 299,39.552471,2.602954,,http://www.emtpalma.es/p/784,0, ,,0
785,785,785-Can Tàpera,CM GENOVA A SANT AGUSTI,39.552626,2.598344,,http://www.emtpalma.es/p/785,0, ,,0
786,786,786-Can Tàpera,CM GENOVA A SANT AGUSTI,39.552887,2.598296,,http://www.emtpalma.es/p/786,0, ,,0
787,787,787-Joan Miró  320,CM JOAN MIRÓ 320,39.552451,2.602430,,http://www.emtpalma.es/p/787,0, ,,0
788,788,788-Camí de Passatemps  123 (C. Esports),CM PASSATEMPS 123,39.623043,2.654632,,http://www.emtpalma.es/p/788,0, ,,0
790,790,790-Sa Garriga,CM DES DESTRE 1,39.635751,2.655874,,http://www.emtpalma.es/p/790,0, ,,0
791,791,791-Passatemps  116,CM PASSATEMPS 116,39.622503,2.654856,,http://www.emtpalma.es/p/791,0, ,,0
792,792,792-Camí de Passatemps,CM PASSATEMPS,39.628840,2.655908,,http://www.emtpalma.es/p/792,0, ,,0
793,793,793-Manacor  303,CR MANACOR 330,39.571274,2.719971,,http://www.emtpalma.es/p/793,0, ,,0
794,794,794-Manacor  385,CR MANACOR 385,39.571391,2.719866,,http://www.emtpalma.es/p/794,0, ,,0
795,795,795-Camí dels Reis (Sa Indioteria),CM DELS REIS 19,39.611456,2.676788,,http://www.emtpalma.es/p/795,0, ,,0
796,796,796-Caracas,CL CARACAS,39.569166,2.665704,,http://www.emtpalma.es/p/796,0, ,,0
797,797,797-Alfons el Magnànim  94,CL ALFONS EL MAGNÀNIM 94,39.594858,2.654586,,http://www.emtpalma.es/p/797,0, ,,0
799,799,799-Av. Alexandre Rosselló  9,AV ALEXANDRE ROSSELLÓ 9,39.572158,2.656608,,http://www.emtpalma.es/p/799,0, ,,0
802,802,802-Centre comercial,CL CARDENAL ROSSELL,39.555145,2.705544,,http://www.emtpalma.es/p/802,0, ,,0
804,804,804-Cra. Manacor,CR MANACOR (ROT. SON LLATZER > MANACOR,39.570834,2.702602,,http://www.emtpalma.es/p/804,0, ,,0
805,805,805-Cra. Manacor,CR MANACOR (ROT. SON LLATZER > PALMA),39.570646,2.702813,,http://www.emtpalma.es/p/805,0, ,,0
808,808,808-Amadip,AV EL CID,39.588098,2.713254,,http://www.emtpalma.es/p/808,0, ,,0
810,810,810-Sindicat,CL SINDICAT,39.572527,2.656408,,http://www.emtpalma.es/p/810,0, ,,0
811,811,811-Sant Jordi,CL MONTEROS,39.554693,2.777399,,http://www.emtpalma.es/p/811,0, ,,0
812,812,812-Esperanto  6,CL ESPERANTO,39.571810,2.710818,,http://www.emtpalma.es/p/812,0, ,,0
813,813,813-Manacor,CL MANACOR,39.571296,2.657602,,http://www.emtpalma.es/p/813,0, ,,0
814,814,814-Son Malferit,CL MANACOR,39.570253,2.680508,,http://www.emtpalma.es/p/814,0, ,,0
815,815,815-Esperanto  30,CL ESPERANTO 30,39.572477,2.714459,,http://www.emtpalma.es/p/815,0, ,,0
816,816,816-Ambulatori de Son Ferriol,CL MARGALIDA MONLAU 30,39.574278,2.714021,,http://www.emtpalma.es/p/816,0, ,,0
817,817,817-Margalida Monlau  56,CL MARGALIDA MONLAU 56,39.577249,2.713136,,http://www.emtpalma.es/p/817,0, ,,0
818,818,818-Ordi  62,CL ORDI 62,39.578154,2.714774,,http://www.emtpalma.es/p/818,0, ,,0
819,819,819-Avinguda del Cid  63,AV EL CID 63,39.577698,2.716254,,http://www.emtpalma.es/p/819,0, ,,0
820,820,820-Avinguda del Cid  37,AV EL CID,39.575357,2.716963,,http://www.emtpalma.es/p/820,0, ,,0
821,821,821-Avinguda del Cid  17,AV EL CID 17,39.572881,2.717729,,http://www.emtpalma.es/p/821,0, ,,0
824,824,824-Son Malferit,CR MANACOR 207,39.570469,2.680262,,http://www.emtpalma.es/p/824,0, ,,0
825,825,825-Manacor  137,CL MANACOR 137,39.571270,2.673506,,http://www.emtpalma.es/p/825,0, ,,0
827,827,827-Camí de Sant Jordi,CL SANT JORDI,39.561553,2.765597,,http://www.emtpalma.es/p/827,0, ,,0
828,828,828-Ctra. Manacor Km 7,CR MANACOR (KM. 7),39.571149,2.736015,,http://www.emtpalma.es/p/828,0, ,,0
829,829,829-Vial de Servei,CR MANACOR (KM 9),39.567598,2.764901,,http://www.emtpalma.es/p/829,0, ,,0
830,830,830-Cra. Manacor Km 7 8,CR MANACOR (KM 7-8),39.568036,2.754480,,http://www.emtpalma.es/p/830,0, ,,0
