trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
L003I01S2SAB,17:47:00,17:53:00,34,46,,0,0, 
L003I01S1SAB,10:04:00,10:04:00,34,1,,0,0, 
L003I01S1SAB, , ,35,2,,0,0, 
L003I01S1SAB, , ,36,3,,0,0, 
L003I01S1SAB, , ,37,4,,0,0, 
L003I01S1SAB, , ,38,5,,0,0, 
L003I01S1SAB, , ,13,6,,0,0, 
L003I01S1SAB, , ,39,7,,0,0, 
L003I01S1SAB, , ,40,8,,0,0, 
L003I01S1SAB, , ,41,9,,0,0, 
L003I01S1SAB, , ,42,10,,0,0, 
L003I01S1SAB, , ,43,11,,0,0, 
L003I01S1SAB, , ,44,12,,0,0, 
L003I01S1SAB, , ,45,13,,0,0, 
L003I01S1SAB, , ,46,14,,0,0, 
L003I01S1SAB, , ,47,15,,0,0, 
L003I01S1SAB,10:25:25,10:25:25,49,16,,0,0, 
L003I01S1SAB, , ,219,17,,0,0, 
L003I01S1SAB, , ,3,18,,0,0, 
L003I01S1SAB, , ,50,19,,0,0, 
L003I01S1SAB, , ,51,20,,0,0, 
L003I01S1SAB, , ,52,21,,0,0, 
L003I01S1SAB, , ,53,22,,0,0, 
L003I01S1SAB, , ,54,23,,0,0, 
L003I01S1SAB, , ,55,24,,0,0, 
L003I01S1SAB, , ,56,25,,0,0, 
L003I01S1SAB,10:44:19,10:44:19,57,26,,0,0, 
L003I01S1SAB, , ,58,27,,0,0, 
L003I01S1SAB, , ,59,28,,0,0, 
L003I01S1SAB, , ,60,29,,0,0, 
L003I01S1SAB, , ,61,30,,0,0, 
L003I01S1SAB, , ,62,31,,0,0, 
L003I01S1SAB, , ,63,32,,0,0, 
L003I01S1SAB, , ,64,33,,0,0, 
L003I01S1SAB, , ,82,34,,0,0, 
L003I01S1SAB,10:50:29,10:50:29,65,35,,0,0, 
L003I01S1SAB, , ,66,36,,0,0, 
L003I01S1SAB, , ,67,37,,0,0, 
L003I01S1SAB, , ,69,38,,0,0, 
L003I01S1SAB, , ,71,39,,0,0, 
L003I01S1SAB, , ,787,40,,0,0, 
L003I01S1SAB, , ,73,41,,0,0, 
L003I01S1SAB, , ,75,42,,0,0, 
L003I01S1SAB,11:01:19,11:01:19,76,43,,0,0, 
L003I01S1SAB, , ,77,44,,0,0, 
L003I01S1SAB, , ,78,45,,0,0, 
L003I01S1SAB, , ,79,46,,0,0, 
L003I01S1SAB,11:06:22,11:06:22,85,47,,0,0, 
L003I01S1SAB,11:07:00,11:12:00,93,48,,0,0, 
L005I01S2FES,20:20:00,20:20:00,713,1,,0,0, 
L005I01S2FES, , ,359,2,,0,0, 
L005I01S2FES, , ,153,3,,0,0, 
L005I01S2FES, , ,154,4,,0,0, 
L005I01S2FES, , ,155,5,,0,0, 
L005I01S2FES, , ,156,6,,0,0, 
L005I01S2FES,20:28:15,20:28:15,102,7,,0,0, 
L005I01S2FES, , ,103,8,,0,0, 
L005I01S2FES, , ,203,9,,0,0, 
L005I01S2FES, , ,205,10,,0,0, 
L005I01S2FES, , ,981,11,,0,0, 
L005I01S2FES,20:37:29,20:37:29,598,12,,0,0, 
L005I01S2FES, , ,207,13,,0,0, 
L005I01S2FES, , ,208,14,,0,0, 
L005I01S2FES, , ,209,15,,0,0, 
L005I01S2FES, , ,210,16,,0,0, 
L005I01S2FES,20:43:45,20:43:45,211,17,,0,0, 
L005I01S2FES, , ,212,18,,0,0, 
L005I01S2FES, , ,213,19,,0,0, 
L005I01S2FES, , ,214,20,,0,0, 
L005I01S2FES, , ,215,21,,0,0, 
L005I01S2FES, , ,216,22,,0,0, 
L005I01S2FES, , ,1093,23,,0,0, 
L005I01S2FES,20:53:00,21:00:00,860,24,,0,0, 
L005I01S1FES,06:05:00,06:05:00,860,1,,0,0, 
L005I01S1FES, , ,861,2,,0,0, 
L005I01S1FES, , ,862,3,,0,0, 
L005I01S1FES, , ,863,4,,0,0, 
L005I01S1FES, , ,182,5,,0,0, 
L005I01S1FES, , ,199,6,,0,0, 
L005I01S1FES,06:08:09,06:08:09,183,7,,0,0, 
L005I01S1FES, , ,184,8,,0,0, 
L005I01S1FES, , ,185,9,,0,0, 
L005I01S1FES, , ,186,10,,0,0, 
L005I01S1FES, , ,187,11,,0,0, 
L005I01S1FES, , ,188,12,,0,0, 
L005I01S1FES,06:15:51,06:15:51,189,13,,0,0, 
L005I01S1FES, , ,190,14,,0,0, 
L005I01S1FES, , ,191,15,,0,0, 
L005I01S1FES, , ,192,16,,0,0, 
L005I01S1FES, , ,193,17,,0,0, 
L005I01S1FES, , ,194,18,,0,0, 
L005I01S1FES, , ,47,19,,0,0, 
L005I01S1FES, , ,49,20,,0,0, 
L005I01S1FES,06:26:21,06:26:21,219,21,,0,0, 
L005I01S1FES, , ,492,22,,0,0, 
L005I01S1FES, , ,197,23,,0,0, 
L005I01S1FES, , ,198,24,,0,0, 
L005I01S1FES, , ,990,25,,0,0, 
L005I01S1FES, , ,56,26,,0,0, 
L005I01S1FES,06:33:00,06:33:00,57,27,,0,0, 
L005I01S1FES, , ,132,28,,0,0, 
L005I01S1FES, , ,133,29,,0,0, 
L005I01S1FES, , ,134,30,,0,0, 
L005I01S1FES,06:36:51,06:36:51,135,31,,0,0, 
L005I01S1FES, , ,1106,32,,0,0, 
L005I01S1FES, , ,165,33,,0,0, 
L005I01S1FES, , ,136,34,,0,0, 
L005I01S1FES, , ,137,35,,0,0, 
L005I01S1FES,06:40:00,06:45:00,713,36,,0,0, 
L005I01S1LAB,09:07:00,09:07:00,860,1,,0,0, 
L005I01S1LAB, , ,861,2,,0,0, 
L005I01S1LAB, , ,862,3,,0,0, 
L005I01S1LAB, , ,863,4,,0,0, 
L005I01S1LAB, , ,182,5,,0,0, 
L005I01S1LAB, , ,199,6,,0,0, 
L005I01S1LAB,09:10:57,09:10:57,183,7,,0,0, 
L005I01S1LAB, , ,184,8,,0,0, 
L005I01S1LAB, , ,185,9,,0,0, 
L005I01S1LAB, , ,186,10,,0,0, 
L005I01S1LAB, , ,187,11,,0,0, 
L005I01S1LAB, , ,188,12,,0,0, 
L005I01S1LAB,09:20:38,09:20:38,189,13,,0,0, 
L005I01S1LAB, , ,190,14,,0,0, 
L005I01S1LAB, , ,191,15,,0,0, 
L005I01S1LAB, , ,192,16,,0,0, 
L005I01S1LAB, , ,193,17,,0,0, 
L005I01S1LAB, , ,194,18,,0,0, 
L005I01S1LAB, , ,47,19,,0,0, 
L005I01S1LAB, , ,49,20,,0,0, 
L005I01S1LAB,09:33:50,09:33:50,219,21,,0,0, 
L005I01S1LAB, , ,492,22,,0,0, 
L005I01S1LAB, , ,197,23,,0,0, 
L005I01S1LAB, , ,198,24,,0,0, 
L005I01S1LAB, , ,990,25,,0,0, 
L005I01S1LAB, , ,56,26,,0,0, 
L005I01S1LAB,09:42:12,09:42:12,57,27,,0,0, 
L005I01S1LAB, , ,132,28,,0,0, 
L005I01S1LAB, , ,133,29,,0,0, 
L005I01S1LAB, , ,134,30,,0,0, 
L005I01S1LAB,09:47:02,09:47:02,135,31,,0,0, 
L005I01S1LAB, , ,1106,32,,0,0, 
L005I01S1LAB, , ,165,33,,0,0, 
L005I01S1LAB, , ,136,34,,0,0, 
L005I01S1LAB, , ,137,35,,0,0, 
L005I01S1LAB,09:51:00,09:56:00,713,36,,0,0, 
L005I01S2LAB,08:06:00,08:06:00,713,1,,0,0, 
L005I01S2LAB, , ,359,2,,0,0, 
L005I01S2LAB, , ,153,3,,0,0, 
L005I01S2LAB, , ,154,4,,0,0, 
L005I01S2LAB, , ,155,5,,0,0, 
L005I01S2LAB, , ,156,6,,0,0, 
L005I01S2LAB,08:14:45,08:14:45,102,7,,0,0, 
L005I01S2LAB, , ,103,8,,0,0, 
L005I01S2LAB, , ,203,9,,0,0, 
L005I01S2LAB, , ,205,10,,0,0, 
L005I01S2LAB, , ,981,11,,0,0, 
L005I01S2LAB,08:24:33,08:24:33,598,12,,0,0, 
L005I01S2LAB, , ,207,13,,0,0, 
L005I01S2LAB, , ,208,14,,0,0, 
L005I01S2LAB, , ,209,15,,0,0, 
L005I01S2LAB, , ,210,16,,0,0, 
L005I01S2LAB,08:31:12,08:31:12,211,17,,0,0, 
L005I01S2LAB, , ,212,18,,0,0, 
L005I01S2LAB, , ,213,19,,0,0, 
L005I01S2LAB, , ,214,20,,0,0, 
L005I01S2LAB, , ,215,21,,0,0, 
L005I01S2LAB, , ,216,22,,0,0, 
L005I01S2LAB, , ,1093,23,,0,0, 
L005I01S2LAB,08:41:00,08:47:00,860,24,,0,0, 
L005I01S2SAB,07:05:00,07:05:00,713,1,,0,0, 
L005I01S2SAB, , ,359,2,,0,0, 
L005I01S2SAB, , ,153,3,,0,0, 
L005I01S2SAB, , ,154,4,,0,0, 
L005I01S2SAB, , ,155,5,,0,0, 
L005I01S2SAB, , ,156,6,,0,0, 
L005I01S2SAB,07:13:45,07:13:45,102,7,,0,0, 
L005I01S2SAB, , ,103,8,,0,0, 
L005I01S2SAB, , ,203,9,,0,0, 
L005I01S2SAB, , ,205,10,,0,0, 
L005I01S2SAB, , ,981,11,,0,0, 
L005I01S2SAB,07:23:33,07:23:33,598,12,,0,0, 
L005I01S2SAB, , ,207,13,,0,0, 
L005I01S2SAB, , ,208,14,,0,0, 
L005I01S2SAB, , ,209,15,,0,0, 
L005I01S2SAB, , ,210,16,,0,0, 
L005I01S2SAB,07:30:12,07:30:12,211,17,,0,0, 
L005I01S2SAB, , ,212,18,,0,0, 
L005I01S2SAB, , ,213,19,,0,0, 
L005I01S2SAB, , ,214,20,,0,0, 
L005I01S2SAB, , ,215,21,,0,0, 
L005I01S2SAB, , ,216,22,,0,0, 
L005I01S2SAB, , ,1093,23,,0,0, 
L005I01S2SAB,07:40:00,07:45:00,860,24,,0,0, 
L005I01S1SAB,07:00:00,07:00:00,860,1,,0,0, 
L005I01S1SAB, , ,861,2,,0,0, 
L005I01S1SAB, , ,862,3,,0,0, 
L005I01S1SAB, , ,863,4,,0,0, 
L005I01S1SAB, , ,182,5,,0,0, 
L005I01S1SAB, , ,199,6,,0,0, 
L005I01S1SAB,07:03:36,07:03:36,183,7,,0,0, 
L005I01S1SAB, , ,184,8,,0,0, 
L005I01S1SAB, , ,185,9,,0,0, 
L005I01S1SAB, , ,186,10,,0,0, 
L005I01S1SAB, , ,187,11,,0,0, 
L005I01S1SAB, , ,188,12,,0,0, 
L005I01S1SAB,07:12:24,07:12:24,189,13,,0,0, 
L005I01S1SAB, , ,190,14,,0,0, 
L005I01S1SAB, , ,191,15,,0,0, 
L005I01S1SAB, , ,192,16,,0,0, 
L005I01S1SAB, , ,193,17,,0,0, 
L005I01S1SAB, , ,194,18,,0,0, 
L005I01S1SAB, , ,47,19,,0,0, 
L005I01S1SAB, , ,49,20,,0,0, 
L005I01S1SAB,07:24:24,07:24:24,219,21,,0,0, 
L005I01S1SAB, , ,492,22,,0,0, 
L005I01S1SAB, , ,197,23,,0,0, 
L005I01S1SAB, , ,198,24,,0,0, 
L005I01S1SAB, , ,990,25,,0,0, 
L005I01S1SAB, , ,56,26,,0,0, 
L005I01S1SAB,07:32:00,07:32:00,57,27,,0,0, 
L005I01S1SAB, , ,132,28,,0,0, 
L005I01S1SAB, , ,133,29,,0,0, 
L005I01S1SAB, , ,134,30,,0,0, 
L005I01S1SAB,07:36:24,07:36:24,135,31,,0,0, 
L005I01S1SAB, , ,1106,32,,0,0, 
L005I01S1SAB, , ,165,33,,0,0, 
L005I01S1SAB, , ,136,34,,0,0, 
L005I01S1SAB, , ,137,35,,0,0, 
L005I01S1SAB,07:40:00,07:50:00,713,36,,0,0, 
L006I01S2LAB,08:00:00,08:00:00,1075,1,,0,0, 
L006I01S2LAB, , ,718,2,,0,0, 
L006I01S2LAB, , ,751,3,,0,0, 
L006I01S2LAB, , ,752,4,,0,0, 
L006I01S2LAB, , ,1138,5,,0,0, 
L006I01S2LAB, , ,1024,6,,0,0, 
L006I01S2LAB, , ,1025,7,,0,0, 
L006I01S2LAB, , ,753,8,,0,0, 
L006I01S2LAB, , ,754,9,,0,0, 
L006I01S2LAB, , ,1026,10,,0,0, 
L006I01S2LAB, , ,1027,11,,0,0, 
L006I01S2LAB, , ,351,12,,0,0, 
L006I01S2LAB,08:20:25,08:20:25,352,13,,0,0, 
L006I01S2LAB, , ,353,14,,0,0, 
L006I01S2LAB, , ,354,15,,0,0, 
L006I01S2LAB, , ,356,16,,0,0, 
L006I01S2LAB, , ,357,17,,0,0, 
L006I01S2LAB, , ,358,18,,0,0, 
L006I01S2LAB, , ,205,19,,0,0, 
L006I01S2LAB, , ,1051,20,,0,0, 
L006I01S2LAB,08:33:19,08:33:19,390,21,,0,0, 
L006I01S2LAB, , ,799,22,,0,0, 
L006I01S2LAB, , ,400,23,,0,0, 
L006I01S2LAB, , ,99,24,,0,0, 
L006I01S2LAB, , ,617,25,,0,0, 
L006I01S2LAB, , ,410,26,,0,0, 
L006I01S2LAB, , ,609,27,,0,0, 
L006I01S2LAB,08:43:00,08:45:00,1006,28,,0,0, 
L006I01S1LAB,08:45:00,08:45:00,1006,1,,0,0, 
L006I01S1LAB, , ,1005,2,,0,0, 
L006I01S1LAB, , ,412,3,,0,0, 
L006I01S1LAB, , ,451,4,,0,0, 
L006I01S1LAB, , ,452,5,,0,0, 
L006I01S1LAB, , ,195,6,,0,0, 
L006I01S1LAB,08:56:00,08:56:00,2,7,,0,0, 
L006I01S1LAB, , ,492,8,,0,0, 
L006I01S1LAB, , ,197,9,,0,0, 
L006I01S1LAB, , ,328,10,,0,0, 
L006I01S1LAB, , ,329,11,,0,0, 
L006I01S1LAB, , ,330,12,,0,0, 
L006I01S1LAB, , ,331,13,,0,0, 
L006I01S1LAB, , ,332,14,,0,0, 
L006I01S1LAB,09:10:00,09:10:00,333,15,,0,0, 
L006I01S1LAB, , ,334,16,,0,0, 
L006I01S1LAB, , ,1028,17,,0,0, 
L006I01S1LAB, , ,1029,18,,0,0, 
L006I01S1LAB, , ,760,19,,0,0, 
L006I01S1LAB, , ,761,20,,0,0, 
L006I01S1LAB, , ,1138,21,,0,0, 
L006I01S1LAB, , ,1024,22,,0,0, 
L006I01S1LAB, , ,1025,23,,0,0, 
L006I01S1LAB, , ,762,24,,0,0, 
L006I01S1LAB, , ,763,25,,0,0, 
L006I01S1LAB, , ,719,26,,0,0, 
L006I01S1LAB, , ,1074,27,,0,0, 
L006I01S1LAB,09:25:00,09:36:00,1075,28,,0,0, 
L006I01S1SAB,07:15:00,07:15:00,1006,1,,0,0, 
L006I01S1SAB, , ,1005,2,,0,0, 
L006I01S1SAB, , ,412,3,,0,0, 
L006I01S1SAB, , ,451,4,,0,0, 
L006I01S1SAB, , ,452,5,,0,0, 
L006I01S1SAB, , ,195,6,,0,0, 
L006I01S1SAB,07:26:00,07:26:00,2,7,,0,0, 
L006I01S1SAB, , ,492,8,,0,0, 
L006I01S1SAB, , ,197,9,,0,0, 
L006I01S1SAB, , ,328,10,,0,0, 
L006I01S1SAB, , ,329,11,,0,0, 
L006I01S1SAB, , ,330,12,,0,0, 
L006I01S1SAB, , ,331,13,,0,0, 
L006I01S1SAB, , ,332,14,,0,0, 
L006I01S1SAB,07:40:00,07:40:00,333,15,,0,0, 
L006I01S1SAB, , ,334,16,,0,0, 
L006I01S1SAB, , ,1028,17,,0,0, 
L006I01S1SAB, , ,1029,18,,0,0, 
L006I01S1SAB, , ,760,19,,0,0, 
L006I01S1SAB, , ,761,20,,0,0, 
L006I01S1SAB, , ,1138,21,,0,0, 
L006I01S1SAB, , ,1024,22,,0,0, 
L006I01S1SAB, , ,1025,23,,0,0, 
L006I01S1SAB, , ,762,24,,0,0, 
L006I01S1SAB, , ,763,25,,0,0, 
L006I01S1SAB, , ,719,26,,0,0, 
L006I01S1SAB, , ,1074,27,,0,0, 
L006I01S1SAB,07:55:00,08:00:00,1075,28,,0,0, 
L006I01S2SAB,07:15:00,07:15:00,1075,1,,0,0, 
L006I01S2SAB, , ,718,2,,0,0, 
L006I01S2SAB, , ,751,3,,0,0, 
L006I01S2SAB, , ,752,4,,0,0, 
L006I01S2SAB, , ,1138,5,,0,0, 
L006I01S2SAB, , ,1024,6,,0,0, 
L006I01S2SAB, , ,1025,7,,0,0, 
L006I01S2SAB, , ,753,8,,0,0, 
L006I01S2SAB, , ,754,9,,0,0, 
L006I01S2SAB, , ,1026,10,,0,0, 
L006I01S2SAB, , ,1027,11,,0,0, 
L006I01S2SAB, , ,351,12,,0,0, 
L006I01S2SAB,07:34:00,07:34:00,352,13,,0,0, 
L006I01S2SAB, , ,353,14,,0,0, 
L006I01S2SAB, , ,354,15,,0,0, 
L006I01S2SAB, , ,356,16,,0,0, 
L006I01S2SAB, , ,357,17,,0,0, 
L006I01S2SAB, , ,358,18,,0,0, 
L006I01S2SAB, , ,205,19,,0,0, 
L006I01S2SAB, , ,1051,20,,0,0, 
L006I01S2SAB,07:46:00,07:46:00,390,21,,0,0, 
L006I01S2SAB, , ,799,22,,0,0, 
L006I01S2SAB, , ,400,23,,0,0, 
L006I01S2SAB, , ,99,24,,0,0, 
L006I01S2SAB, , ,617,25,,0,0, 
L006I01S2SAB, , ,410,26,,0,0, 
L006I01S2SAB, , ,609,27,,0,0, 
L006I01S2SAB,07:55:00,08:00:00,1006,28,,0,0, 
L007I01S2FES,07:00:00,07:00:00,545,1,,0,0, 
L007I01S2FES, , ,989,2,,0,0, 
L007I01S2FES, , ,544,3,,0,0, 
L007I01S2FES, , ,460,4,,0,0, 
L007I01S2FES, , ,781,5,,0,0, 
L007I01S2FES,07:04:10,07:04:10,237,6,,0,0, 
L007I01S2FES, , ,238,8,,0,0, 
L007I01S2FES, , ,239,9,,0,0, 
L007I01S2FES, , ,240,10,,0,0, 
L007I01S2FES, , ,241,11,,0,0, 
L007I01S2FES, , ,242,12,,0,0, 
L007I01S2FES,07:11:46,07:11:46,243,13,,0,0, 
L007I01S2FES, , ,244,14,,0,0, 
L007I01S2FES, , ,245,15,,0,0, 
L007I01S2FES, , ,246,16,,0,0, 
L007I01S2FES, , ,247,17,,0,0, 
L007I01S2FES, , ,103,18,,0,0, 
L007I01S2FES, , ,104,19,,0,0, 
L007I01S2FES,07:20:08,07:20:08,105,20,,0,0, 
L007I01S2FES, , ,106,21,,0,0, 
L007I01S2FES, , ,454,22,,0,0, 
L007I01S2FES, , ,108,23,,0,0, 
L007I01S2FES, , ,981,24,,0,0, 
L007I01S2FES, , ,390,25,,0,0, 
L007I01S2FES,07:26:13,07:26:13,799,26,,0,0, 
L007I01S2FES, , ,406,27,,0,0, 
L007I01S2FES, , ,407,28,,0,0, 
L007I01S2FES, , ,408,29,,0,0, 
L007I01S2FES, , ,414,30,,0,0, 
L007I01S2FES, , ,415,31,,0,0, 
L007I01S2FES, , ,416,32,,0,0, 
L007I01S2FES, , ,417,33,,0,0, 
L007I01S2FES, , ,418,34,,0,0, 
L007I01S2FES,07:38:00,07:45:00,392,35,,0,0, 
L007I01S1FES,07:15:00,07:15:00,392,1,,0,0, 
L007I01S1FES, , ,189,2,,0,0, 
L007I01S1FES, , ,190,3,,0,0, 
L007I01S1FES, , ,393,4,,0,0, 
L007I01S1FES, , ,394,5,,0,0, 
L007I01S1FES, , ,395,6,,0,0, 
L007I01S1FES, , ,401,7,,0,0, 
L007I01S1FES, , ,403,8,,0,0, 
L007I01S1FES,07:28:19,07:28:19,48,9,,0,0, 
L007I01S1FES, , ,2,10,,0,0, 
L007I01S1FES, , ,3,11,,0,0, 
L007I01S1FES, , ,50,12,,0,0, 
L007I01S1FES, , ,51,13,,0,0, 
L007I01S1FES, , ,52,14,,0,0, 
L007I01S1FES,07:34:14,07:34:14,53,15,,0,0, 
L007I01S1FES, , ,54,16,,0,0, 
L007I01S1FES, , ,220,17,,0,0, 
L007I01S1FES, , ,221,18,,0,0, 
L007I01S1FES, , ,222,19,,0,0, 
L007I01S1FES, , ,223,20,,0,0, 
L007I01S1FES,07:42:45,07:42:45,224,21,,0,0, 
L007I01S1FES, , ,225,22,,0,0, 
L007I01S1FES, , ,226,23,,0,0, 
L007I01S1FES, , ,227,24,,0,0, 
L007I01S1FES, , ,228,25,,0,0, 
L007I01S1FES, , ,229,26,,0,0, 
L007I01S1FES, , ,230,27,,0,0, 
L007I01S1FES,07:49:46,07:49:46,231,28,,0,0, 
L007I01S1FES, , ,780,30,,0,0, 
L007I01S1FES, , ,549,31,,0,0, 
L007I01S1FES, , ,489,32,,0,0, 
L007I01S1FES, , ,907,33,,0,0, 
L007I01S1FES,07:52:00,08:00:00,545,34,,0,0, 
L007I01S2LAB,12:42:00,12:42:00,545,1,,0,0, 
L007I01S2LAB, , ,989,2,,0,0, 
L007I01S2LAB, , ,544,3,,0,0, 
L007I01S2LAB, , ,460,4,,0,0, 
L007I01S2LAB, , ,781,5,,0,0, 
L007I01S2LAB,12:47:03,12:47:03,237,6,,0,0, 
L007I01S2LAB, , ,238,8,,0,0, 
L007I01S2LAB, , ,239,9,,0,0, 
L007I01S2LAB, , ,240,10,,0,0, 
L007I01S2LAB, , ,241,11,,0,0, 
L007I01S2LAB, , ,242,12,,0,0, 
L007I01S2LAB,12:56:15,12:56:15,243,13,,0,0, 
L007I01S2LAB, , ,244,14,,0,0, 
L007I01S2LAB, , ,245,15,,0,0, 
L007I01S2LAB, , ,246,16,,0,0, 
L007I01S2LAB, , ,247,17,,0,0, 
L007I01S2LAB, , ,103,18,,0,0, 
L007I01S2LAB, , ,104,19,,0,0, 
L007I01S2LAB,13:06:22,13:06:22,105,20,,0,0, 
L007I01S2LAB, , ,106,21,,0,0, 
L007I01S2LAB, , ,454,22,,0,0, 
L007I01S2LAB, , ,108,23,,0,0, 
L007I01S2LAB, , ,981,24,,0,0, 
L007I01S2LAB, , ,390,25,,0,0, 
L007I01S2LAB,13:13:44,13:13:44,799,26,,0,0, 
L007I01S2LAB, , ,406,27,,0,0, 
L007I01S2LAB, , ,407,28,,0,0, 
L007I01S2LAB, , ,408,29,,0,0, 
L007I01S2LAB, , ,414,30,,0,0, 
L007I01S2LAB, , ,415,31,,0,0, 
L007I01S2LAB, , ,416,32,,0,0, 
L007I01S2LAB, , ,417,33,,0,0, 
L007I01S2LAB, , ,418,34,,0,0, 
L007I01S2LAB,13:28:00,13:32:00,392,35,,0,0, 
L007I01S1LAB,11:45:00,11:45:00,392,1,,0,0, 
L007I01S1LAB, , ,189,2,,0,0, 
L007I01S1LAB, , ,190,3,,0,0, 
L007I01S1LAB, , ,393,4,,0,0, 
L007I01S1LAB, , ,394,5,,0,0, 
L007I01S1LAB, , ,395,6,,0,0, 
L007I01S1LAB, , ,401,7,,0,0, 
L007I01S1LAB, , ,403,8,,0,0, 
L007I01S1LAB,12:02:38,12:02:38,48,9,,0,0, 
L007I01S1LAB, , ,2,10,,0,0, 
L007I01S1LAB, , ,3,11,,0,0, 
L007I01S1LAB, , ,50,12,,0,0, 
L007I01S1LAB, , ,51,13,,0,0, 
L007I01S1LAB, , ,52,14,,0,0, 
L007I01S1LAB,12:10:28,12:10:28,53,15,,0,0, 
L007I01S1LAB, , ,54,16,,0,0, 
L007I01S1LAB, , ,220,17,,0,0, 
L007I01S1LAB, , ,221,18,,0,0, 
L007I01S1LAB, , ,222,19,,0,0, 
L007I01S1LAB, , ,223,20,,0,0, 
L007I01S1LAB,12:21:45,12:21:45,224,21,,0,0, 
L007I01S1LAB, , ,225,22,,0,0, 
L007I01S1LAB, , ,226,23,,0,0, 
L007I01S1LAB, , ,227,24,,0,0, 
L007I01S1LAB, , ,228,25,,0,0, 
L007I01S1LAB, , ,229,26,,0,0, 
L007I01S1LAB, , ,230,27,,0,0, 
L007I01S1LAB,12:31:03,12:31:03,231,28,,0,0, 
L007I01S1LAB, , ,780,30,,0,0, 
L007I01S1LAB, , ,549,31,,0,0, 
L007I01S1LAB, , ,489,32,,0,0, 
L007I01S1LAB, , ,907,33,,0,0, 
L007I01S1LAB,12:34:00,12:42:00,545,34,,0,0, 
L007I01S1SAB,06:00:00,06:00:00,392,1,,0,0, 
L007I01S1SAB, , ,189,2,,0,0, 
L007I01S1SAB, , ,190,3,,0,0, 
L007I01S1SAB, , ,393,4,,0,0, 
L007I01S1SAB, , ,394,5,,0,0, 
L007I01S1SAB, , ,395,6,,0,0, 
L007I01S1SAB, , ,401,7,,0,0, 
L007I01S1SAB, , ,403,8,,0,0, 
L007I01S1SAB,06:14:24,06:14:24,48,9,,0,0, 
L007I01S1SAB, , ,2,10,,0,0, 
L007I01S1SAB, , ,3,11,,0,0, 
L007I01S1SAB, , ,50,12,,0,0, 
L007I01S1SAB, , ,51,13,,0,0, 
L007I01S1SAB, , ,52,14,,0,0, 
L007I01S1SAB,06:20:48,06:20:48,53,15,,0,0, 
L007I01S1SAB, , ,54,16,,0,0, 
L007I01S1SAB, , ,220,17,,0,0, 
L007I01S1SAB, , ,221,18,,0,0, 
L007I01S1SAB, , ,222,19,,0,0, 
L007I01S1SAB, , ,223,20,,0,0, 
L007I01S1SAB,06:30:00,06:30:00,224,21,,0,0, 
L007I01S1SAB, , ,225,22,,0,0, 
L007I01S1SAB, , ,226,23,,0,0, 
L007I01S1SAB, , ,227,24,,0,0, 
L007I01S1SAB, , ,228,25,,0,0, 
L007I01S1SAB, , ,229,26,,0,0, 
L007I01S1SAB, , ,230,27,,0,0, 
L007I01S1SAB,06:37:36,06:37:36,231,28,,0,0, 
L007I01S1SAB, , ,780,30,,0,0, 
L007I01S1SAB, , ,549,31,,0,0, 
L007I01S1SAB, , ,489,32,,0,0, 
L007I01S1SAB, , ,907,33,,0,0, 
L007I01S1SAB,06:40:00,06:40:00,545,34,,0,0, 
L007I01S2SAB,06:20:00,06:20:00,545,1,,0,0, 
L007I01S2SAB, , ,989,2,,0,0, 
L007I01S2SAB, , ,544,3,,0,0, 
L007I01S2SAB, , ,460,4,,0,0, 
L007I01S2SAB, , ,781,5,,0,0, 
L007I01S2SAB,06:23:44,06:23:44,237,6,,0,0, 
L007I01S2SAB, , ,238,8,,0,0, 
L007I01S2SAB, , ,239,9,,0,0, 
L007I01S2SAB, , ,240,10,,0,0, 
L007I01S2SAB, , ,241,11,,0,0, 
L007I01S2SAB, , ,242,12,,0,0, 
L007I01S2SAB,06:30:32,06:30:32,243,13,,0,0, 
L007I01S2SAB, , ,244,14,,0,0, 
L007I01S2SAB, , ,245,15,,0,0, 
L007I01S2SAB, , ,246,16,,0,0, 
L007I01S2SAB, , ,247,17,,0,0, 
L007I01S2SAB, , ,103,18,,0,0, 
L007I01S2SAB, , ,104,19,,0,0, 
L007I01S2SAB,06:38:01,06:38:01,105,20,,0,0, 
L007I01S2SAB, , ,106,21,,0,0, 
L007I01S2SAB, , ,454,22,,0,0, 
L007I01S2SAB, , ,108,23,,0,0, 
L007I01S2SAB, , ,981,24,,0,0, 
L007I01S2SAB, , ,390,25,,0,0, 
L007I01S2SAB,06:43:27,06:43:27,799,26,,0,0, 
L007I01S2SAB, , ,406,27,,0,0, 
L007I01S2SAB, , ,407,28,,0,0, 
L007I01S2SAB, , ,408,29,,0,0, 
L007I01S2SAB, , ,414,30,,0,0, 
L007I01S2SAB, , ,415,31,,0,0, 
L007I01S2SAB, , ,416,32,,0,0, 
L007I01S2SAB, , ,417,33,,0,0, 
L007I01S2SAB, , ,418,34,,0,0, 
L007I01S2SAB,06:54:00,07:06:00,392,35,,0,0, 
L007I02S1FES,07:45:00,07:45:00,392,1,,0,0, 
L007I02S1FES, , ,189,2,,0,0, 
L007I02S1FES, , ,190,3,,0,0, 
L007I02S1FES, , ,393,4,,0,0, 
L007I02S1FES, , ,394,5,,0,0, 
L007I02S1FES, , ,395,6,,0,0, 
